Date Run,Sub,Term,Dept,Course Sections Id,Name,Short Title,Cap,Avail Seats,Student Count,Credits,Status,Status Date,Mtg Days,STime,ETime,Faculty First,Faculty Last,SDate,EDate,Xlist,Petition Y/N,Printed Comments,Method,Type,Location,Room,# Weeks,CIP Code,Sec Course Types
3/29/2022,LBL,2023SP,IDS,164327,LBL-101-303,Intro to Liberal Arts,20,20,0,3,P,2/11/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,24.0101,"LAS, LAH"
3/29/2022,SUS,2023SP,IDS,164328,SUS-101-301,IntroSustainability,30,30,0,3,A,2/11/2022,"M, W", 8:00 AM, 9:25 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,30.3301,"LAS, LANSM, LASS"
3/29/2022,WMS,2023SP,IDS,164329,WMS-101-301,Women/Gender Intro,30,30,0,3,A,2/11/2022,"T, TH", 9:35 AM, 11:00 AM,Rhiannon,Catherwood,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,30.9999,"LAS, GLADM, GEHUM, LASS, LAH"
3/29/2022,WMS,2023SP,IDS,164330,WMS-101H-301,Hon Women's Studies,15,15,0,3,P,2/11/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,30.9999,"LAS, GLADM, GEHUM, LASS, LAH, HONOR"
3/29/2022,ASL,2023SP,LAN,164260,ASL-101-301W,Amer Sign Lang I,15,15,0,3,A,2/11/2022,,,,Rebecca,Dadey,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164261,ASL-101-302W,Amer Sign Lang I,15,15,0,3,P,2/11/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164262,ASL-101-303,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"M, W", 9:35 AM, 11:00 AM,Rebecca,Dadey,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164263,ASL-101-304,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"M, W", 1:30 PM, 2:55 PM,Rebecca,Dadey,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164264,ASL-101-305,Amer Sign Lang I,20,20,0,3,P,2/11/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164265,ASL-101-306,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"T, TH", 8:00 AM, 9:25 AM,Kelly,Kaminski,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164266,ASL-101-307,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164267,ASL-101-308,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164268,ASL-101-309,Amer Sign Lang I,20,20,0,3,A,2/11/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164269,ASL-102-301W,Amer Sign Lang II,15,15,0,3,A,2/11/2022,,,,Kelly,Kaminski,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164270,ASL-102-302W,Amer Sign Lang II,15,15,0,3,P,2/11/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164271,ASL-102-303,Amer Sign Lang II,20,20,0,3,P,2/11/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164272,ASL-102-304,Amer Sign Lang II,20,20,0,3,A,2/11/2022,"M, W", 1:30 PM, 2:55 PM,Kelly,Kaminski,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164273,ASL-102-305,Amer Sign Lang II,20,20,0,3,A,2/11/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164274,ASL-102-306,Amer Sign Lang II,20,20,0,3,P,2/11/2022,"T, TH", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164275,ASL-102-501,Amer Sign Lang II,20,20,0,3,A,2/11/2022,M, 4:40 PM, 6:05 PM,Kelly,Kaminski,1/30/2023,5/13/2023,,N,"HYBRID: This section is hybrid, requiring face-to-face attendance, and participation in online coursework.",HYB,LD,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164348,ASL-201-301,Amer Sign Lang III,14,14,0,3,A,2/15/2022,"T, TH", 11:10 AM, 12:35 PM,Rebecca,Dadey,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164276,ASL-202-501,Amer Sign Lang IV,14,14,0,3,A,2/11/2022,T, 4:40 PM, 6:05 PM,Kelly,Kaminski,1/30/2023,5/13/2023,,N,"HYBRID: This section is hybrid, requiring face-to-face attendance, and participation in online coursework.",HYB,LD,MC,,14,16.1601,"GEFRL, LAS, GLADM, LAH, FLANG"
3/29/2022,ASL,2023SP,LAN,164277,ASL-205-301,ASL Conv Skill Dev,14,14,0,3,A,2/11/2022,"T, TH", 1:30 PM, 2:55 PM,Rebecca,Dadey,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,16.1601,"LAS, LAH"
3/29/2022,ASL,2023SP,LAN,164278,ASL-211-301,Fingerspell Dev,20,20,0,3,A,2/11/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.1601,"LAS, LAH"
3/29/2022,FRE,2023SP,LAN,164279,FRE-102-301W,Elem French II,15,15,0,3,P,2/11/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.0901,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164280,SPA-101-301W,Elementary Spanish I,15,15,0,3,A,2/11/2022,,,,Christopher,Hromalik,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164281,SPA-101-302W,Elementary Spanish I,15,15,0,3,P,2/11/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164282,SPA-101-303,Elementary Spanish I,25,25,0,3,A,2/11/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164283,SPA-101-304,Elementary Spanish I,25,25,0,3,A,2/11/2022,"M, W", 1:30 PM, 2:55 PM,Gerardo,Cummings,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164284,SPA-101-305,Elementary Spanish I,25,25,0,3,A,2/11/2022,"M, W", 3:05 PM, 4:30 PM,Gerardo,Cummings,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164285,SPA-101-306,Elementary Spanish I,25,25,0,3,A,2/11/2022,"T, TH", 9:35 AM, 11:00 AM,Christopher,Hromalik,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164286,SPA-101-307,Elementary Spanish I,25,25,0,3,A,2/11/2022,"T, TH", 11:10 AM, 12:35 PM,Christopher,Hromalik,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164287,SPA-101-308,Elementary Spanish I,25,25,0,3,A,2/11/2022,"T, TH", 1:30 PM, 2:55 PM,Christopher,Hromalik,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164288,SPA-102-301W,Elem Spanish II,15,15,0,3,A,2/11/2022,,,,Christopher,Hromalik,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164289,SPA-102-302,Elem Spanish II,25,25,0,3,A,2/11/2022,"M, W", 9:35 AM, 11:00 AM,Gerardo,Cummings,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164290,SPA-102-303,Elem Spanish II,25,25,0,3,A,2/11/2022,"T, TH", 11:10 AM, 12:35 PM,Gerardo,Cummings,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164291,SPA-201-301,Intermed Spanish I,25,25,0,3,A,2/11/2022,"T, TH", 9:35 AM, 11:00 AM,Gerardo,Cummings,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,SPA,2023SP,LAN,164292,SPA-202-301,Intermed Spanish II,25,25,0,3,A,2/11/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,16.0905,"GEFRL, LAS, GLADI, LAH, FLANG"
3/29/2022,LIB,2023SP,LIB,166470,LIB-110-301,Lib Research Skills,18,18,0,1,P,3/1/2022,M, 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,25.0101,
3/29/2022,LIB,2023SP,LIB,166471,LIB-110-302,Lib Research Skills,18,18,0,1,P,3/1/2022,T, 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,25.0101,
3/29/2022,LIB,2023SP,LIB,166472,LIB-110-303,Lib Research Skills,18,18,0,1,P,3/1/2022,T, 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,25.0101,
3/29/2022,LIB,2023SP,LIB,166473,LIB-110-304,Lib Research Skills,18,18,0,1,A,3/1/2022,TH, 1:30 PM, 2:25 PM,Michelle,Malinovsky,1/30/2023,5/13/2023,,N,,LECWB,,MC,C 340C,14,25.0101,
3/29/2022,LIB,2023SP,LIB,166474,LIB-110-501,Lib Research Skills,18,18,0,1,A,3/1/2022,W, 4:45 PM, 5:40 PM,Timur,Saka,1/30/2023,5/13/2023,,N,,LECWB,LD,MC,C 340C,14,25.0101,
3/29/2022,MAT,2023SP,MAT,166862,MAT-004-001,AMP:QR Foundations,10,10,0,3,A,3/2/2022,"M, W, F", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,Accelerated Math Program; co-requisite: MAT-104-001.,LEC,,MC,M 256,14,87.272,DEV
3/29/2022,MAT,2023SP,MAT,166864,MAT-004-002,AMP:QR Foundations,10,10,0,3,A,3/2/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,Accelerated Math Program; co-requisite: MAT-104-002.,LEC,,MC,M 256,14,87.272,DEV
3/29/2022,MAT,2023SP,MAT,166865,MAT-018-001,AMP:Foundations of Stats,10,10,0,3,A,3/2/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,Accelerated Math Program; co-requisite: MAT-118-001.,LECWB,,MC,M 206,14,87.272,DEV
3/29/2022,MAT,2023SP,MAT,166866,MAT-018-002,AMP:Foundations of Stats,10,10,0,3,A,3/2/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,Accelerated Math Program; co-requisite: MAT-118-002.,LECWB,,MC,M 206,14,87.272,DEV
3/29/2022,MAT,2023SP,MAT,166869,MAT-104-001,AMP:Quant Reasoning,10,10,0,3,A,3/2/2022,"M, W, F", 10:10 AM, 11:05 AM,,,1/30/2023,5/13/2023,5409,N,"Accelerated Math Program; co-requisite: MAT-004-001. Meets with, MAT-104-303.",LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166872,MAT-104-002,AMP:Quant Reasoning,10,10,0,3,A,3/2/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5410,N,"Accelerated Math Program; co-requisite: MAT-004-002. Meets with, MAT-104-304.",LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166879,MAT-104-301W,Quant Reasoning,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166881,MAT-104-302,Quant Reasoning,25,25,0,3,A,3/2/2022,"M, W, F", 9:05 AM, 10:00 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166884,MAT-104-303,Quant Reasoning,15,15,0,3,A,3/2/2022,"M, W, F", 10:10 AM, 11:05 AM,,,1/30/2023,5/13/2023,5409,N,Meets with MAT-104-001.,LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166886,MAT-104-304,Quant Reasoning,15,15,0,3,A,3/2/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5410,N,Meets with MAT-104-002.,LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166890,MAT-104-305,Quant Reasoning,25,25,0,3,A,3/2/2022,"T, TH", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,This section is for ASL.AS majors only.,LECWB,,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2"
3/29/2022,MAT,2023SP,MAT,166894,MAT-112-301W,Nature of Math,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166896,MAT-112-302,Nature of Math,25,25,0,3,A,3/2/2022,"M, W, F", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,M 250,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166898,MAT-112-303,Nature of Math,25,25,0,3,A,3/2/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,M 250,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166899,MAT-113-301W,Contemporary Math,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166901,MAT-113-302,Contemporary Math,25,25,0,3,A,3/2/2022,"M, W, F", 10:10 AM, 11:05 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166906,MAT-113-303,Contemporary Math,25,25,0,3,A,3/2/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166907,MAT-113-601,Contemporary Math,25,25,0,3,A,3/2/2022,"M, W", 6:15 PM, 7:40 PM,,,1/30/2023,5/13/2023,,N,,LECWB,EVE,MC,,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166909,MAT-114-301W,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166911,MAT-114-302,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W, F", 9:35 AM, 10:50 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166912,MAT-114-303,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W, F", 11:00 AM, 12:15 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166914,MAT-114-304,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W", 8:00 AM, 9:50 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166916,MAT-114-305,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166917,MAT-114-306,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W", 1:30 PM, 3:20 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166918,MAT-114-307,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W", 1:30 PM, 3:20 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166920,MAT-114-308,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"T, TH", 8:00 AM, 9:50 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,M 116,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166922,MAT-114-309,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"T, TH", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166923,MAT-114-310,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"T, TH", 1:30 PM, 3:20 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166925,MAT-114-501,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"T, TH", 3:40 PM, 5:30 PM,,,1/30/2023,5/13/2023,,N,,LECWB,LD,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166926,MAT-114-601,Intermed Algebra/Apps,25,25,0,4,A,3/2/2022,"M, W", 6:15 PM, 8:05 PM,,,1/30/2023,5/13/2023,,N,,LECWB,EVE,MC,,14,27.0101,"GEMAT, LAS, LANSM, INCLM"
3/29/2022,MAT,2023SP,MAT,166928,MAT-115-301W,Decision Making,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166930,MAT-115-302,Decision Making,25,25,0,3,A,3/2/2022,"M, W, F", 10:10 AM, 11:05 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166931,MAT-115-303,Decision Making,25,25,0,3,A,3/2/2022,"M, W, F", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166933,MAT-116-301W,Dec. Making/Calc,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166936,MAT-116-302,Dec. Making/Calc,25,25,0,3,A,3/2/2022,"M, W, F", 9:05 AM, 10:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166941,MAT-118-001,AMP:Exploring Stats,10,10,0,3,A,3/2/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,5411,N,"Accelerated Math Program; co-requisite: MAT-018-001. Meets with, MAT-118-303.",LECWB,,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166944,MAT-118-002,AMP:Exploring Stats,10,10,0,3,A,3/2/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,5412,N,"Accelerated Math Program; co-requisite: MAT-018-002. Meets with, MAT-118-304.",LECWB,,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166947,MAT-118-301W,Exploring Stats,25,25,0,3,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166948,MAT-118-302,Exploring Stats,25,25,0,3,A,3/2/2022,"M, W", 9:30 AM, 10:55 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166949,MAT-118-303,Exploring Stats,15,15,0,3,A,3/2/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,5411,N,Meets with MAT-118-001.,LECWB,,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166950,MAT-118-304,Exploring Stats,15,15,0,3,A,3/2/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,5412,N,Meets with MAT-118-002.,LECWB,,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166951,MAT-118-305,Exploring Stats,25,25,0,3,A,3/2/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,M 256,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM"
3/29/2022,MAT,2023SP,MAT,166952,MAT-119-301,Math Tech Discip I,25,25,0,4,A,3/2/2022,"M, W", 8:00 AM, 9:50 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0199,"LAS, LANSM, GEMAT"
3/29/2022,MAT,2023SP,MAT,166953,MAT-119-302,Math Tech Discip I,25,25,0,4,A,3/2/2022,"M, W", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0199,"LAS, LANSM, GEMAT"
3/29/2022,MAT,2023SP,MAT,166954,MAT-120-301,Math Tech Discip II,25,25,0,3,A,3/2/2022,"T, TH", 8:00 AM, 9:25 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0199,"LAS, LANSM, GEMAT"
3/29/2022,MAT,2023SP,MAT,166955,MAT-120-302,Math Tech Discip II,25,25,0,3,A,3/2/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0199,"LAS, LANSM, GEMAT"
3/29/2022,MAT,2023SP,MAT,166956,MAT-120-303,Math Tech Discip II,25,25,0,3,A,3/2/2022,"T, TH", 12:15 PM, 1:40 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,27.0199,"LAS, LANSM, GEMAT"
3/29/2022,MAT,2023SP,MAT,166957,MAT-121-301,Math Ele Teachers I,25,25,0,4,A,3/2/2022,"T, TH", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,13.1311,"GEMAT, LAS, LANSM"
3/29/2022,MAT,2023SP,MAT,166958,MAT-122-301,Math Ele Teachers II,25,25,0,4,A,3/2/2022,"T, TH", 1:30 PM, 3:20 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,13.1311,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166960,MAT-143-301W,Pre-Calc W/Trig,25,25,0,4,A,3/2/2022,,,,,,1/30/2023,5/13/2023,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166962,MAT-143-302,Pre-Calc W/Trig,25,25,0,4,A,3/2/2022,"M, W, F", 9:35 AM, 10:50 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166963,MAT-143-303,Pre-Calc W/Trig,25,25,0,4,A,3/2/2022,"M, W, F", 11:00 AM, 12:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
3/29/2022,MAT,2023SP,MAT,166965,MAT-143-304,Pre-Calc W/Trig,25,25,0,4,A,3/2/2022,"M, W", 1:30 PM, 3:20 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,27.0101,"LAS, GEMAT, LANSM"
