Date_Run,Sub,Term,Dept,Course_Sections_Id,Name,Short_Title,Cap,Avail_Seats,Student_Count,Credits,Status,Status_Date,Mtg_Days,STime,ETime,Faculty_First,Faculty_Last,SDate,EDate,Xlist,Petition_Y_N,Printed_Comments,Method,Type,Location,Room,Number_Weeks,CIP_Code,Sec_Course_Types,STime_Extra,ETime_Extra,Course_Name,Corequisite,PTECH,Meets_With
2022-03-29,MAT,2023SP,MAT,166864,MAT-004-002,AMP:QR Foundations,10,10,0,3.0,A,2022-03-02,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,,N,Accelerated Math Program; co-requisite: MAT-104-002.,LEC,nan,MC,M 256,14,87.272,DEV,11:10 AM,12:35 PM,MAT-004,MAT-104-002,,
2022-03-29,MAT,2023SP,MAT,166865,MAT-018-001,AMP:Foundations of Stats,10,10,0,3.0,A,2022-03-02,"M, W",1:30 PM,2:55 PM,nan,nan,2023-01-30,2023-05-13,,N,Accelerated Math Program; co-requisite: MAT-118-001.,LECWB,nan,MC,M 206,14,87.272,DEV,1:30 PM,2:55 PM,MAT-018,MAT-118-001,,
2022-03-29,MAT,2023SP,MAT,166866,MAT-018-002,AMP:Foundations of Stats,10,10,0,3.0,A,2022-03-02,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,Accelerated Math Program; co-requisite: MAT-118-002.,LECWB,nan,MC,M 206,14,87.272,DEV,9:35 AM,11:00 AM,MAT-018,MAT-118-002,,
2022-03-29,MAT,2023SP,MAT,166869,MAT-104-001,AMP:Quant Reasoning,10,10,0,3.0,A,2022-03-02,"M, W, F",10:10 AM,11:05 AM,nan,nan,2023-01-30,2023-05-13,5409.0,N,"Accelerated Math Program; co-requisite: MAT-004-001. Meets with, MAT-104-303.",LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",10:10 AM,11:05 AM,MAT-104,MAT-004-001,,", MAT-104-303"
2022-03-29,MAT,2023SP,MAT,166872,MAT-104-002,AMP:Quant Reasoning,10,10,0,3.0,A,2022-03-02,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,5410.0,N,"Accelerated Math Program; co-requisite: MAT-004-002. Meets with, MAT-104-304.",LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",9:35 AM,11:00 AM,MAT-104,MAT-004-002,,", MAT-104-304"
2022-03-29,MAT,2023SP,MAT,166879,MAT-104-301W,Quant Reasoning,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0199,"LAS, GEMAT, LANSM, QNT2",nan,nan,MAT-104,,,
2022-03-29,MAT,2023SP,MAT,166881,MAT-104-302,Quant Reasoning,25,25,0,3.0,A,2022-03-02,"M, W, F",9:05 AM,10:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",9:05 AM,10:00 AM,MAT-104,,,
2022-03-29,MAT,2023SP,MAT,166884,MAT-104-303,Quant Reasoning,15,15,0,3.0,A,2022-03-02,"M, W, F",10:10 AM,11:05 AM,nan,nan,2023-01-30,2023-05-13,5409.0,N,Meets with MAT-104-001.,LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",10:10 AM,11:05 AM,MAT-104,,,MAT-104-001
2022-03-29,MAT,2023SP,MAT,166886,MAT-104-304,Quant Reasoning,15,15,0,3.0,A,2022-03-02,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,5410.0,N,Meets with MAT-104-002.,LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",9:35 AM,11:00 AM,MAT-104,,,MAT-104-002
2022-03-29,MAT,2023SP,MAT,166890,MAT-104-305,Quant Reasoning,25,25,0,3.0,A,2022-03-02,"T, TH",3:05 PM,4:30 PM,nan,nan,2023-01-30,2023-05-13,,N,This section is for ASL.AS majors only.,LECWB,nan,MC,M 256,14,27.0199,"LAS, GEMAT, LANSM, QNT2",3:05 PM,4:30 PM,MAT-104,,,
2022-03-29,MAT,2023SP,MAT,166894,MAT-112-301W,Nature of Math,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",nan,nan,MAT-112,,,
2022-03-29,MAT,2023SP,MAT,166896,MAT-112-302,Nature of Math,25,25,0,3.0,A,2022-03-02,"M, W, F",11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 250,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",11:15 AM,12:10 PM,MAT-112,,,
2022-03-29,MAT,2023SP,MAT,166898,MAT-112-303,Nature of Math,25,25,0,3.0,A,2022-03-02,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 250,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",11:10 AM,12:35 PM,MAT-112,,,
2022-03-29,MAT,2023SP,MAT,166899,MAT-113-301W,Contemporary Math,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",nan,nan,MAT-113,,,
2022-03-29,MAT,2023SP,MAT,166901,MAT-113-302,Contemporary Math,25,25,0,3.0,A,2022-03-02,"M, W, F",10:10 AM,11:05 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",10:10 AM,11:05 AM,MAT-113,,,
2022-03-29,MAT,2023SP,MAT,166906,MAT-113-303,Contemporary Math,25,25,0,3.0,A,2022-03-02,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",9:35 AM,11:00 AM,MAT-113,,,
2022-03-29,MAT,2023SP,MAT,166907,MAT-113-601,Contemporary Math,25,25,0,3.0,A,2022-03-02,"M, W",6:15 PM,7:40 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,EVE,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, QNT2C, INCLM",6:15 PM,7:40 PM,MAT-113,,,
2022-03-29,MAT,2023SP,MAT,166909,MAT-114-301W,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",nan,nan,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166911,MAT-114-302,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W, F",9:35 AM,10:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",9:35 AM,10:50 AM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166912,MAT-114-303,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W, F",11:00 AM,12:15 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",11:00 AM,12:15 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166914,MAT-114-304,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W",8:00 AM,9:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",8:00 AM,9:50 AM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166916,MAT-114-305,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",10:10 AM,12:00 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166917,MAT-114-306,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",1:30 PM,3:20 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166918,MAT-114-307,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",1:30 PM,3:20 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166920,MAT-114-308,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"T, TH",8:00 AM,9:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,M 116,14,27.0101,"GEMAT, LAS, LANSM, INCLM",8:00 AM,9:50 AM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166922,MAT-114-309,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"T, TH",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",10:10 AM,12:00 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166923,MAT-114-310,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"T, TH",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",1:30 PM,3:20 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166925,MAT-114-501,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"T, TH",3:40 PM,5:30 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,LD,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",3:40 PM,5:30 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166926,MAT-114-601,Intermed Algebra/Apps,25,25,0,4.0,A,2022-03-02,"M, W",6:15 PM,8:05 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,EVE,MC,nan,14,27.0101,"GEMAT, LAS, LANSM, INCLM",6:15 PM,8:05 PM,MAT-114,,,
2022-03-29,MAT,2023SP,MAT,166928,MAT-115-301W,Decision Making,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"LAS, GEMAT, LANSM",nan,nan,MAT-115,,,
2022-03-29,MAT,2023SP,MAT,166930,MAT-115-302,Decision Making,25,25,0,3.0,A,2022-03-02,"M, W, F",10:10 AM,11:05 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",10:10 AM,11:05 AM,MAT-115,,,
2022-03-29,MAT,2023SP,MAT,166931,MAT-115-303,Decision Making,25,25,0,3.0,A,2022-03-02,"M, W, F",11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",11:15 AM,12:10 PM,MAT-115,,,
2022-03-29,MAT,2023SP,MAT,166933,MAT-116-301W,Dec. Making/Calc,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"LAS, GEMAT, LANSM",nan,nan,MAT-116,,,
2022-03-29,MAT,2023SP,MAT,166936,MAT-116-302,Dec. Making/Calc,25,25,0,3.0,A,2022-03-02,"M, W, F",9:05 AM,10:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",9:05 AM,10:00 AM,MAT-116,,,
2022-03-29,MAT,2023SP,MAT,166941,MAT-118-001,AMP:Exploring Stats,10,10,0,3.0,A,2022-03-02,"M, W",3:05 PM,4:30 PM,nan,nan,2023-01-30,2023-05-13,5411.0,N,"Accelerated Math Program; co-requisite: MAT-018-001. Meets with, MAT-118-303.",LECWB,nan,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",3:05 PM,4:30 PM,MAT-118,MAT-018-001,,", MAT-118-303"
2022-03-29,MAT,2023SP,MAT,166944,MAT-118-002,AMP:Exploring Stats,10,10,0,3.0,A,2022-03-02,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,5412.0,N,"Accelerated Math Program; co-requisite: MAT-018-002. Meets with, MAT-118-304.",LECWB,nan,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",11:10 AM,12:35 PM,MAT-118,MAT-018-002,,", MAT-118-304"
2022-03-29,MAT,2023SP,MAT,166947,MAT-118-301W,Exploring Stats,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",nan,nan,MAT-118,,,
2022-03-29,MAT,2023SP,MAT,166948,MAT-118-302,Exploring Stats,25,25,0,3.0,A,2022-03-02,"M, W",9:30 AM,10:55 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",9:30 AM,10:55 AM,MAT-118,,,
2022-03-29,MAT,2023SP,MAT,166949,MAT-118-303,Exploring Stats,15,15,0,3.0,A,2022-03-02,"M, W",3:05 PM,4:30 PM,nan,nan,2023-01-30,2023-05-13,5411.0,N,Meets with MAT-118-001.,LECWB,nan,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",3:05 PM,4:30 PM,MAT-118,,,MAT-118-001
2022-03-29,MAT,2023SP,MAT,166950,MAT-118-304,Exploring Stats,15,15,0,3.0,A,2022-03-02,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,5412.0,N,Meets with MAT-118-002.,LECWB,nan,MC,M 206,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",11:10 AM,12:35 PM,MAT-118,,,MAT-118-002
2022-03-29,MAT,2023SP,MAT,166951,MAT-118-305,Exploring Stats,25,25,0,3.0,A,2022-03-02,"T, TH",1:30 PM,2:55 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,M 256,14,27.0501,"LAS, GEMAT, LANSM, QNT2C, INCLM",1:30 PM,2:55 PM,MAT-118,,,
2022-03-29,MAT,2023SP,MAT,166952,MAT-119-301,Math Tech Discip I,25,25,0,4.0,A,2022-03-02,"M, W",8:00 AM,9:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0199,"LAS, LANSM, GEMAT",8:00 AM,9:50 AM,MAT-119,,,
2022-03-29,MAT,2023SP,MAT,166953,MAT-119-302,Math Tech Discip I,25,25,0,4.0,A,2022-03-02,"M, W",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0199,"LAS, LANSM, GEMAT",10:10 AM,12:00 PM,MAT-119,,,
2022-03-29,MAT,2023SP,MAT,166954,MAT-120-301,Math Tech Discip II,25,25,0,3.0,A,2022-03-02,"T, TH",8:00 AM,9:25 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0199,"LAS, LANSM, GEMAT",8:00 AM,9:25 AM,MAT-120,,,
2022-03-29,MAT,2023SP,MAT,166955,MAT-120-302,Math Tech Discip II,25,25,0,3.0,A,2022-03-02,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0199,"LAS, LANSM, GEMAT",9:35 AM,11:00 AM,MAT-120,,,
2022-03-29,MAT,2023SP,MAT,166956,MAT-120-303,Math Tech Discip II,25,25,0,3.0,A,2022-03-02,"T, TH",12:15 PM,1:40 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LECWB,nan,MC,nan,14,27.0199,"LAS, LANSM, GEMAT",12:15 PM,1:40 PM,MAT-120,,,
2022-03-29,MAT,2023SP,MAT,166957,MAT-121-301,Math Ele Teachers I,25,25,0,4.0,A,2022-03-02,"T, TH",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,13.1311,"GEMAT, LAS, LANSM",10:10 AM,12:00 PM,MAT-121,,,
2022-03-29,MAT,2023SP,MAT,166958,MAT-122-301,Math Ele Teachers II,25,25,0,4.0,A,2022-03-02,"T, TH",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,13.1311,"LAS, GEMAT, LANSM",1:30 PM,3:20 PM,MAT-122,,,
2022-03-29,MAT,2023SP,MAT,166960,MAT-143-301W,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"LAS, GEMAT, LANSM",nan,nan,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166962,MAT-143-302,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"M, W, F",9:35 AM,10:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",9:35 AM,10:50 AM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166963,MAT-143-303,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"M, W, F",11:00 AM,12:15 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",11:00 AM,12:15 PM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166965,MAT-143-304,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"M, W",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",1:30 PM,3:20 PM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166966,MAT-143-305,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"T, TH",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 116,14,27.0101,"LAS, GEMAT, LANSM",10:10 AM,12:00 PM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166968,MAT-143-306,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"T, TH",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 116,14,27.0101,"LAS, GEMAT, LANSM",1:30 PM,3:20 PM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166970,MAT-143-601,Pre-Calc W/Trig,25,25,0,4.0,A,2022-03-02,"M, W",6:15 PM,8:05 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,EVE,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",6:15 PM,8:05 PM,MAT-143,,,
2022-03-29,MAT,2023SP,MAT,166971,MAT-151-301W,Statistics I,25,25,0,4.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0501,"LAS, LANSM, GEMAT",nan,nan,MAT-151,,,
2022-03-29,MAT,2023SP,MAT,166972,MAT-151-302,Statistics I,25,25,0,4.0,P,2022-03-02,"MüW, F",8:10 AM,9:25 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,",",14,27.0501,"LAS, LANSM, GEMAT","8:10 AM,  8:10 AM","9:25 AM,  9:25 AM",MAT-151,,,
2022-03-29,MAT,2023SP,MAT,166974,MAT-151-303,Statistics I,25,25,0,4.0,A,2022-03-02,"MüW, F",9:35 AM,10:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,"M218, M 108",14,27.0501,"LAS, LANSM, GEMAT","9:35 AM,  9:35 AM","10:50 AM,  10:50 AM",MAT-151,,,
2022-03-29,MAT,2023SP,MAT,166975,MAT-151-304,Statistics I,25,25,0,4.0,A,2022-03-02,"MüW, F",1:30 PM,2:45 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,"M218, M 108",14,27.0501,"LAS, LANSM, GEMAT","1:30 PM,  1:30 PM","2:45 PM,  2:45 PM",MAT-151,,,
2022-03-29,MAT,2023SP,MAT,166977,MAT-161-301W,Calculus I,25,25,0,4.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"LAS, GEMAT, LANSM",nan,nan,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166978,MAT-161-302,Calculus I,25,25,0,4.0,A,2022-03-02,"M, W, F",9:35 AM,10:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",9:35 AM,10:50 AM,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166979,MAT-161-303,Calculus I,25,25,0,4.0,A,2022-03-02,"M, W, F",11:00 AM,12:15 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 218,14,27.0101,"LAS, GEMAT, LANSM",11:00 AM,12:15 PM,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166980,MAT-161-304,Calculus I,25,25,0,4.0,A,2022-03-02,"T, TH",8:00 AM,9:50 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 216,14,27.0101,"LAS, GEMAT, LANSM",8:00 AM,9:50 AM,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166981,MAT-161-305,Calculus I,25,25,0,4.0,A,2022-03-02,"T, TH",1:30 PM,3:20 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 206,14,27.0101,"LAS, GEMAT, LANSM",1:30 PM,3:20 PM,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166982,MAT-161-601,Calculus I,25,25,0,4.0,A,2022-03-02,"T, TH",6:15 PM,8:05 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,EVE,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",6:15 PM,8:05 PM,MAT-161,,,
2022-03-29,MAT,2023SP,MAT,166983,MAT-162-301,Calculus II,25,25,0,4.0,A,2022-03-02,"M, W, F",11:00 AM,12:15 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 216,14,27.0101,"LAS, GEMAT, LANSM",11:00 AM,12:15 PM,MAT-162,,,
2022-03-29,MAT,2023SP,MAT,166984,MAT-162-302,Calculus II,25,25,0,4.0,A,2022-03-02,"T, TH",10:10 AM,12:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,M 216,14,27.0101,"LAS, GEMAT, LANSM",10:10 AM,12:00 PM,MAT-162,,,
2022-03-29,MAT,2023SP,MAT,166985,MAT-162-601,Calculus II,25,25,0,4.0,A,2022-03-02,"M, W",6:15 PM,8:05 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,EVE,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",6:15 PM,8:05 PM,MAT-162,,,
2022-03-29,MAT,2023SP,MAT,166986,MAT-241-301W,Linear Algebra,25,25,0,3.0,A,2022-03-02,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,N,Proctored final exam required.,ONLIN,ONLI,ONLI,nan,14,27.0101,"LAS, GEMAT, LANSM",nan,nan,MAT-241,,,
2022-03-29,MAT,2023SP,MAT,166987,MAT-263-301,Calculus III,25,25,0,4.0,A,2022-03-02,"M, W, F",11:00 AM,12:15 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",11:00 AM,12:15 PM,MAT-263,,,
2022-03-29,MAT,2023SP,MAT,166988,MAT-264-501,Differential Equations,25,25,0,4.0,A,2022-03-02,"T, TH",3:40 PM,5:30 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,LD,MC,nan,14,27.0101,"LAS, GEMAT, LANSM",3:40 PM,5:30 PM,MAT-264,,,
2022-03-29,NUR,2023SP,NUR,165621,NUR-180-301,Fund Comp,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,nan,CLINL,nan,MC,nan,14,51.1601,DND,nan,nan,NUR-180,,,
2022-03-29,NUR,2023SP,NUR,165632,NUR-180-601,Fund Comp,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Evening offering.,CLINL,EVE,MC,nan,14,51.1601,DND,nan,nan,NUR-180,,,
2022-03-29,NUR,2023SP,NUR,165622,NUR-181-301,Fund Act/Res,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,nan,MC,nan,14,51.1601,DND,nan,nan,NUR-181,,,
2022-03-29,NUR,2023SP,NUR,165633,NUR-181-601,Fund Act/Res,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Evening offering.,LEC,EVE,MC,nan,14,51.1601,DND,nan,nan,NUR-181,,,
2022-03-29,NUR,2023SP,NUR,165623,NUR-182-301,Fund O2/Perf,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,nan,MC,nan,14,51.1601,DND,nan,nan,NUR-182,,,
2022-03-29,NUR,2023SP,NUR,165634,NUR-182-601,Fund O2/Perf,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Evening offering.,LEC,EVE,MC,nan,14,51.1601,DND,nan,nan,NUR-182,,,
2022-03-29,NUR,2023SP,NUR,165625,NUR-183-301,Fund Safe/Sec,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,nan,MC,nan,14,51.1601,DND,nan,nan,NUR-183,,,
2022-03-29,NUR,2023SP,NUR,165635,NUR-183-601,Fund Safe/Sec,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Evening offering.,LEC,EVE,MC,nan,14,51.1601,DND,nan,nan,NUR-183,,,
2022-03-29,NUR,2023SP,NUR,165628,NUR-184-301,Fund Ntr/Eli,36,36,0,1.0,A,2022-02-28,"M, T, W, TH, F",nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,nan,MC,nan,14,51.1601,DND,nan,nan,NUR-184,,,
